StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedThings
tos2x12	tos	I, Mudd	coping with a real nag	peripheral	242	Mudd with wife	Harry Mudd
tos2x12	tos	I, Mudd	ennui	peripheral	420	Mudd on planet	Harry Mudd
tos2x12	tos	I, Mudd	annoyance	peripheral	87	all by Mudd	
tos2x12	tos	I, Mudd	lust	peripheral	724	Mudd with sexdroids; Chekov	Harry Mudd, Chekov
tos2x13	tos	The Trouble with Tribbles	diplomatic negotiating	central	369	Federation and Klingons	
tos2x13	tos	The Trouble with Tribbles	tribble	central	1381	fuzzy critters	Tribble
tos2x13	tos	The Trouble with Tribbles	coping with an overbearing jerk	central	253	Lurry with Kirk	Lurry
tos2x13	tos	The Trouble with Tribbles	childishness	central	187	Kirk and Lurry	Kirk, Lurry
tos2x13	tos	The Trouble with Tribbles	clash of wills	central	197	Kirk and Lurry	Kirk/Lurry
tos2x13	tos	The Trouble with Tribbles	über-belligerent alien	central	1528	Klingon	Klingon
tos2x13	tos	The Trouble with Tribbles	transnational conflict over a shared resource	central	1374	Klingons and Federation over control of Sherman's Planet	
tos2x13	tos	The Trouble with Tribbles	super high-yield grain	central	1160	quadrotriticale	quadrotriticale
tos2x13	tos	The Trouble with Tribbles	invasive life form from outer space	central	658	Tribbles	Tribble
tos2x13	tos	The Trouble with Tribbles	man vs. beast	central	739	crew vs. Tribbles	Tribble
tos2x13	tos	The Trouble with Tribbles	standing up to a bully	peripheral	1139	Lurry to Kirk	Lurry
tos2x13	tos	The Trouble with Tribbles	the biology of high yield grain	peripheral	1211	quadrotriticale	
tos2x13	tos	The Trouble with Tribbles	what women want	peripheral	1498	uhura cute furry	
tos2x13	tos	The Trouble with Tribbles	diplomatic maneuvering	peripheral	368	Federation in dealings with Klingons	
tos2x13	tos	The Trouble with Tribbles	captain and crew's attachment to their ship	peripheral	169	Scotty	Scotty
tos2x13	tos	The Trouble with Tribbles	love of a pet	peripheral	712	Uhura and McCoy of tribbles	Uhura, McCoy
tos2x13	tos	The Trouble with Tribbles	the nature of cuteness	peripheral	1266	McCoy discussed why he likes tribbles	
tos2x13	tos	The Trouble with Tribbles	sloth	peripheral	1091	Tribbles	Tribble
tos2x13	tos	The Trouble with Tribbles	loyalty to a leader	peripheral	720	Kirk was disappointed that Scotty did not defend his integrity in the bar	Scotty
tos2x13	tos	The Trouble with Tribbles	vigilance	peripheral	1416	Klingons around	
tos2x13	tos	The Trouble with Tribbles	annoyance	peripheral	87	Kirk at Nilz Baris	Kirk
tos2x13	tos	The Trouble with Tribbles	avarice	peripheral	125	Cyrano Jones	Cyrano Jones
tos2x13	tos	The Trouble with Tribbles	disgust	peripheral	376	Kirk for Klingons	Kirk
tos2x13	tos	The Trouble with Tribbles	distraction	peripheral	380	many by tribbles	
tos2x13	tos	The Trouble with Tribbles	gluttony	peripheral	564	tribbles eat all the grain	Tribble
tos2x13	tos	The Trouble with Tribbles	wrath	peripheral	1518	barroom brawl	
tos2x14	tos	Bread and Circuses	tyranny vs. freedom	central	1392	Roman rule vs. life in the sun	
tos2x14	tos	Bread and Circuses	what if the Roman Empire never fell	central	1488	space Romans	
tos2x14	tos	Bread and Circuses	space Romans	central	1115	aliens patterned after the Romans of old	
tos2x14	tos	Bread and Circuses	oppression	central	850	space Romans oppressed the children of the sun	
tos2x14	tos	Bread and Circuses	the ethics of interfering in less advanced societies	central	27	Merik violated Prime Directive on the planet	
tos2x14	tos	Bread and Circuses	courage in the face of death	central	311	this episode was all about facing death with indifference and without fear	Kirk
tos2x14	tos	Bread and Circuses	compromising one's ethical principles vs. self-preservation	central	215	Kirk choose the directive, Merik chose the other	Kirk, R.M. Merik
tos2x14	tos	Bread and Circuses	what if I had to fight to the death	central	1451	Kirk fights gladiator	Kirk
tos2x14	tos	Bread and Circuses	facing a fight to the death	central	453	Kirk fights gladiator	Kirk
tos2x14	tos	Bread and Circuses	having a change of heart	central	587	Merik	R.M. Merik
tos2x14	tos	Bread and Circuses	duty vs. self-preservation	central	399	Merik violates the Prime Directive to save his skin	R.M. Merik
tos2x14	tos	Bread and Circuses	civilization vs. savagery	central	195	horrors of the colleaseum	
tos2x14	tos	Bread and Circuses	parallel earth	peripheral	875	Roman world planet	planet 892-IV
tos2x14	tos	Bread and Circuses	freedom of religion	peripheral	530	worship of the sun	
tos2x14	tos	Bread and Circuses	institutionalized slavery	peripheral	646	the children of the sun were enslaved	
tos2x14	tos	Bread and Circuses	male bonding	peripheral	733	McCoy and Spock	McCoy/Spock
tos2x14	tos	Bread and Circuses	order vs. freedom	peripheral	853	order under Roman rule vs. freedom under the sun?	
tos2x14	tos	Bread and Circuses	diplomacy vs. force	peripheral	365	Scotty	Scotty
tos2x14	tos	Bread and Circuses	pacifism	peripheral	865	Septimus abhors violence	Septimus
tos2x14	tos	Bread and Circuses	cowardice	peripheral	314	Merik	R.M. Merik
tos2x14	tos	Bread and Circuses	lust	peripheral	724	Kirk and Drusilla	Kirk/Drusilla
tos2x14	tos	Bread and Circuses	respect for an enemy	peripheral	998	Proconsul at Kirk	Claudius Marcus
tos2x14	tos	Bread and Circuses	slavery	peripheral	1085	the children of the sun were enslaved	
tos2x14	tos	Bread and Circuses	Christianity	peripheral	15	the children of the sun were christians	
tos2x14	tos	Bread and Circuses	the Roman gods	peripheral	1203	there was a car named after Jupiter	
tos2x14	tos	Bread and Circuses	polytheism	peripheral	942	Roman god stuff	
tos2x14	tos	Bread and Circuses	facing a mortal enemy	peripheral	455	Kirk faces Roman consul	Kirk
tos2x14	tos	Bread and Circuses	admiration	peripheral	48	Claudius Marcus at Kirk for how he faces death	Claudius Marcus
tos2x14	tos	Bread and Circuses	apprehension	peripheral	97	McCoy at prospect of gladiator fight	McCoy
tos2x14	tos	Bread and Circuses	cruelty	peripheral	321	Claudius Marcus	Claudius Marcus
tos2x14	tos	Bread and Circuses	disgust	peripheral	376	Kirk at Merik	Kirk
tos2x14	tos	Bread and Circuses	ruthlessness	peripheral	1022	Claudius Marcus	Claudius Marcus
tos2x14	tos	Bread and Circuses	sadism	peripheral	1034	Claudius Marcus	Claudius Marcus
tos2x14	tos	Bread and Circuses	wrath	peripheral	1518	Claudius Marcus	Claudius Marcus
tos2x14	tos	Bread and Circuses	imperialistic society	peripheral	629	space Roman society	
tos2x15	tos	Journey to Babel	international politics	central	653	the Babel conference	
tos2x15	tos	Journey to Babel	reconciliation	central	980	Spock and Sarek	Spock/Sarek
tos2x15	tos	Journey to Babel	father and son	central	479	Spock and Sarek	Sarek/Spock
tos2x15	tos	Journey to Babel	cultural differences	central	325	the conference attendees	
tos2x15	tos	Journey to Babel	fatherly disappointment in a son	central	481	Sarek at Spock	Sarek
tos2x15	tos	Journey to Babel	duty vs. duty	central	396	Spock about blood transfusion; he had a duty to the Federation to remain in command and a duty to his father	Spock
tos2x15	tos	Journey to Babel	sacrifice for a loved one	central	1024	Spock for Sarek	Spock
tos2x15	tos	Journey to Babel	transnational conflict over a claimed territory	central	1373	the attendees over mining rights on a certain planet	
tos2x15	tos	Journey to Babel	paternal love	central	891	Sarek at Spock	Sarek
tos2x15	tos	Journey to Babel	diligence	central	363	Spock prioritizing the ship	Spock
tos2x15	tos	Journey to Babel	federalism	central	487	Babel conference called to settle dispute among Federation members	
tos2x15	tos	Journey to Babel	filial love	central	503	Spock to Sarek	Spock
tos2x15	tos	Journey to Babel	political assassination	peripheral	940	Ambassador Gav was killed by an Orion spy	
tos2x15	tos	Journey to Babel	ultra-rational alien	peripheral	1393	those Vulcans	Vulcan
tos2x15	tos	Journey to Babel	mother and son	peripheral	804	Amanda and Spock	Amanda Grayson/Spock
tos2x15	tos	Journey to Babel	love vs. career	peripheral	714	Spock chose a career in Starfleet against his father's wishes	Spock
tos2x15	tos	Journey to Babel	stubbornness	peripheral	1153	Vulcans	Sarek
tos2x15	tos	Journey to Babel	husband and wife	peripheral	618	Sarek/Amanda	Sarek, Amanda Grayson
tos2x15	tos	Journey to Babel	parental pride	peripheral	880	toward Spock	Sarek, Amanda Grayson
tos2x15	tos	Journey to Babel	cross cultural romance	peripheral	318	Sarek/Amanda	Sarek, Amanda Grayson
tos2x15	tos	Journey to Babel	mixed marriage	peripheral	795	Sarek/Amanda	Sarek, Amanda Grayson
tos2x15	tos	Journey to Babel	guilt and evidence	peripheral	577	is Sarek the murderer	
tos2x15	tos	Journey to Babel	childhood as an outsider	peripheral	185	mother and Spock discussion	Spock
tos2x15	tos	Journey to Babel	embarrassment	peripheral	411	Spock about his childhood pet	Spock
tos2x15	tos	Journey to Babel	coping with a loved one being terminally ill	peripheral	241	Spock at Sarek	Spock
tos2x15	tos	Journey to Babel	coping with a terminal illness	peripheral	244	Sarek	Sarek
tos2x15	tos	Journey to Babel	espionage	peripheral	425	Orions	
tos2x15	tos	Journey to Babel	maternal love	peripheral	757	Amanda at Spock	Amanda Grayson
tos2x15	tos	Journey to Babel	coping with a loved one being in peril	peripheral	240	Spock and Amanda at Sarek	Spock, Amanda Grayson
tos2x15	tos	Journey to Babel	anger	peripheral	84	Tellarite at banquet	Gav
tos2x15	tos	Journey to Babel	compassion	peripheral	210	Spock donating blood to Sarek	Spock
tos2x15	tos	Journey to Babel	pensiveness	peripheral	899	Spock	Spock
tos2x15	tos	Journey to Babel	serenity	peripheral	1065	Sarek in his meditations	Sarek
tos2x15	tos	Journey to Babel	temperance	peripheral	1191	Vulcan meditation	Sarek
tos2x15	tos	Journey to Babel	vigilance	peripheral	1416	murdered aboard	
tos2x15	tos	Journey to Babel	wrath	peripheral	1518	Tellarite at banquet	Gav
tos2x16	tos	A Private Little War	the ethics of interfering in less advanced societies	central	27	Should the Federation arm the hill people?	
tos2x16	tos	A Private Little War	transnational conflict over a claimed territory	central	1373	Federation and Klingons over planet	Neurals
tos2x16	tos	A Private Little War	compromising one's ethical principles vs. self-preservation	central	215	Tyree and Nona	Tyree, Nona
tos2x16	tos	A Private Little War	duty vs. compassion	central	394	Kirk decides to arm the natives in violation of the Prime Directive	Kirk
tos2x16	tos	A Private Little War	pacifism	central	865	Tyree	Tyree
tos2x16	tos	A Private Little War	choosing between just causes	central	193	Should Kirk supply the people with weapons to balance their power with the villagers	Kirk
tos2x16	tos	A Private Little War	noble savage utopia	central	824	hill people lived in bliss until the Federation and Klingons arrived	Neurals
tos2x16	tos	A Private Little War	über-belligerent alien	central	1528	Klingon	Klingon
tos2x16	tos	A Private Little War	imperialistic society	central	629	Klingons	Klingon
tos2x16	tos	A Private Little War	alternative medicine	peripheral	77	Nona and her berries and roots	
tos2x16	tos	A Private Little War	the mechanics of firearms	peripheral	1259	how guns developed	
tos2x16	tos	A Private Little War	female gold digging	peripheral	493	Nona	Nona
tos2x16	tos	A Private Little War	the lust for power	peripheral	1257	Nona wanted weapons for her people to subjugate others	Nona
tos2x16	tos	A Private Little War	jealousy	peripheral	664	Tyree of Kirk over Nona	Tyree
tos2x16	tos	A Private Little War	husband and wife	peripheral	618	Nona and Tyree	Tyree/Nona
tos2x16	tos	A Private Little War	lust	peripheral	724	Nona at Kirk	Nona
tos2x16	tos	A Private Little War	mugato	peripheral	808	wihite ape thing	Mugato
tos2x16	tos	A Private Little War	primitive point of view	peripheral	953	Tyree and the neurals	Neurals
tos2x16	tos	A Private Little War	friendship	peripheral	532	Kirk and Tyree	Kirk/Tyree
tos2x16	tos	A Private Little War	shamanism	peripheral	1070	Nona stuff	
tos2x16	tos	A Private Little War	avarice	peripheral	125	Nona wanted her enemies' houses and their goods	Nona
tos2x16	tos	A Private Little War	love triangle	peripheral	713	Kirk/Tyree/Nona	Kirk/Tyree/Nona
tos2x16	tos	A Private Little War	the lust for gold	peripheral	1256	Nona wanted her enemies' houses and their goods	Nona
tos2x16	tos	A Private Little War	facing a ferocious beast	peripheral	452	Kirk and Mugato	Kirk
tos2x16	tos	A Private Little War	man vs. beast	peripheral	739	Kirk vs. Mugato	Kirk
tos2x16	tos	A Private Little War	exploiting a lover	peripheral	439	Nona at Kirk	Nona
tos2x16	tos	A Private Little War	ecstasy	peripheral	407	Tyree and Kirk seduced	Kirk, Tyree
tos2x16	tos	A Private Little War	grief	peripheral	572	Tyree for Nona	Tyree
tos2x16	tos	A Private Little War	humility	peripheral	617	Tyree	Tyree
tos2x16	tos	A Private Little War	kindness	peripheral	674	Tyree	Tyree
tos2x16	tos	A Private Little War	serenity	peripheral	1065	Tyree	Tyree
tos2x16	tos	A Private Little War	wrath	peripheral	1518	Tyree at the end	Tyree
tos2x17	tos	The Gamesters of Triskelion	slavery	central	1085	the brains collected slaves from around the galaxy	
tos2x17	tos	The Gamesters of Triskelion	transcendental alien	central	1370	disembodied brains	Gamesters of Triskelion
tos2x17	tos	The Gamesters of Triskelion	the need for freedom	central	1290	the slaves	
tos2x17	tos	The Gamesters of Triskelion	disembodied brain alien	central	375	the brains	Gamesters of Triskelion
tos2x17	tos	The Gamesters of Triskelion	facing life in captivity	central	463	landing party and slaves	
tos2x17	tos	The Gamesters of Triskelion	logic vs. gut feeling	central	704	Spock and McCoy about where to search for the captain	Spock
tos2x17	tos	The Gamesters of Triskelion	man vs. captivity	central	740	landing party vs. captivity by brains	
tos2x17	tos	The Gamesters of Triskelion	a wider world	central	37	Kirk teaches Shana about the wonders of the universe	Shana
tos2x17	tos	The Gamesters of Triskelion	passion for gambling	central	884	gamesters	Provider 1, Provider 2, Provider 3
tos2x17	tos	The Gamesters of Triskelion	what if I had to fight to the death	central	1451	Kirk and thralls	Kirk
tos2x17	tos	The Gamesters of Triskelion	facing a fight to the death	central	453	Kirk and thralls	Kirk
tos2x17	tos	The Gamesters of Triskelion	infatuation	central	639	Kirk and Shahna	Kirk, Shana
tos2x17	tos	The Gamesters of Triskelion	clash of wills	peripheral	197	Spock and McCoy	Spock/McCoy
tos2x17	tos	The Gamesters of Triskelion	compassion	peripheral	210	Kirk to Shahna's agony	Kirk
tos2x17	tos	The Gamesters of Triskelion	habitable planet in a trinary star system	peripheral	582	Triskellion	Triskellion
tos2x17	tos	The Gamesters of Triskelion	primitive point of view	peripheral	953	Kirk and Shahna dialogues	Shana
tos2x17	tos	The Gamesters of Triskelion	sacrifice for a subordinate	peripheral	1025	Kirk taking punishment for uhura and Shahna	Kirk
tos2x17	tos	The Gamesters of Triskelion	the thirst for knowledge	peripheral	1332	Shahna	Shana
tos2x17	tos	The Gamesters of Triskelion	universal space suffrage	peripheral	1397	all life forms have potential	
tos2x17	tos	The Gamesters of Triskelion	pain collar	peripheral	869	Providers used to control thralls	collar of obedience
tos2x17	tos	The Gamesters of Triskelion	hydrogen cloud	peripheral	619	Enterprise follows ionization train through hydrogen cloud	
tos2x17	tos	The Gamesters of Triskelion	gambling addiction in society	peripheral	539	the brains about gambling	
tos2x17	tos	The Gamesters of Triskelion	alien overseers	peripheral	65	brains oversaw development of thralls after losing wager to Kirk	Gamesters of Triskelion
tos2x17	tos	The Gamesters of Triskelion	ennui	peripheral	420	Gamesters	Provider 1, Provider 2, Provider 3
tos2x17	tos	The Gamesters of Triskelion	cruelty	peripheral	321	Gamesters	Provider 1, Provider 2, Provider 3
tos2x17	tos	The Gamesters of Triskelion	fortitude	peripheral	521	Kirk in opposing Gamesters	Kirk
tos2x17	tos	The Gamesters of Triskelion	lust	peripheral	724	Kirk for Shana; Tamoon for Chekov	Kirk, Tamoon
tos2x17	tos	The Gamesters of Triskelion	sloth	peripheral	1091	Gamesters	Provider 1, Provider 2, Provider 3
tos2x17	tos	The Gamesters of Triskelion	terror	peripheral	1194	Uhura at attempted rape	Uhura
tos2x18	tos	Obsession	obsession	central	832	Kirk to kill dikironium cloud creature	Kirk
tos2x18	tos	Obsession	the desire for vengeance	central	1222	Kirk to dikironium cloud creature	Kirk
tos2x18	tos	Obsession	life force draining alien	central	691	dikironium cloud creature	Dikironium Cloud Creature
tos2x18	tos	Obsession	logic vs. gut feeling	central	704	Kirk about chasing the cloud creature	Kirk
tos2x18	tos	Obsession	second guessing one's self	central	1047	Garrovick and McCoy about everyone	Garrovick (Ensign), McCoy
tos2x18	tos	Obsession	remorse	central	991	Garrovick	Garrovick (Ensign)
tos2x18	tos	Obsession	coping with a bad boss	central	232	Garrovick at Kirk	Garrovick (Ensign)
tos2x18	tos	Obsession	beating one's self up	central	132	Garrovick	Garrovick (Ensign)
tos2x18	tos	Obsession	relentless enemy	central	983	both Kirk and cloud creature	Dikironium Cloud Creature
tos2x18	tos	Obsession	facing a mortal enemy	central	455	Kirk faces dikironium cloud creature	Kirk
